,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9
164,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Abstract,4,"Analyses illustrate how BERT allocates its attentions between query-document tokens in its Transformer layers, how it prefers semantic matches between paraphrase tokens, and how that differs with the soft match patterns learned by a click-trained neural ranker",Analyses illustrate how BERT allocates its attentions between query - document tokens in,its,"Transformer layers , how it prefers semantic matches between paraphrase tokens , and how that differs with the soft match patterns learned by a click - trained neural ranker","['Analyses', 'illustrate', 'how', 'BERT', 'allocates', 'its', 'attentions', 'between', 'query', '-', 'document', 'tokens', 'in', 'its', 'Transformer', 'layers', ',', 'how', 'it', 'prefers', 'semantic', 'matches', 'between', 'paraphrase', 'tokens', ',', 'and', 'how', 'that', 'differs', 'with', 'the', 'soft', 'match', 'patterns', 'learned', 'by', 'a', 'click', '-', 'trained', 'neural', 'ranker']","(13, 14)","(88, 91)",-1,allocates,['BERT'],"['its attentions between query - document tokens in its Transformer layers , how it prefers semantic matches between paraphrase tokens , and how that differs with the soft match patterns learned by a click - trained neural ranker']",-1.0,0.0,29.0,39.0,29.0,39.0
165,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Abstract,4,"Analyses illustrate how BERT allocates its attentions between query-document tokens in its Transformer layers, how it prefers semantic matches between paraphrase tokens, and how that differs with the soft match patterns learned by a click-trained neural ranker","Analyses illustrate how BERT allocates its attentions between query - document tokens in its Transformer layers , how",it,"prefers semantic matches between paraphrase tokens , and how that differs with the soft match patterns learned by a click - trained neural ranker","['Analyses', 'illustrate', 'how', 'BERT', 'allocates', 'its', 'attentions', 'between', 'query', '-', 'document', 'tokens', 'in', 'its', 'Transformer', 'layers', ',', 'how', 'it', 'prefers', 'semantic', 'matches', 'between', 'paraphrase', 'tokens', ',', 'and', 'how', 'that', 'differs', 'with', 'the', 'soft', 'match', 'patterns', 'learned', 'by', 'a', 'click', '-', 'trained', 'neural', 'ranker']","(18, 19)","(117, 119)",-1,prefers,['it'],"['semantic', 'how that differs with the soft match patterns learned by a click - trained neural ranker']",1.0,2.0,121.0,129.0,0.0,8.0
166,https://www.semanticscholar.org/paper/Understanding-the-Behaviors-of-BERT-in-Ranking-Qiao-Xiong/ff580d712ba7e2ad7b60be0f1b1f67d2ab8333da,20,Title,0,Understanding the Behaviors of BERT in Ranking.,Understanding the Behaviors of,BERT,in Ranking .,"['Understanding', 'the', 'Behaviors', 'of', 'BERT', 'in', 'Ranking', '.']","(4, 5)","(30, 34)",0,Understanding,[],['the Behaviors of BERT'],-1.0,0.0,0.0,14.0,0.0,14.0
167,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,0,We present simple BERT-based models for relation extraction and semantic role labeling.,We present,simple BERT - based models for relation extraction and semantic role labeling,.,"['We', 'present', 'simple', 'BERT', '-', 'based', 'models', 'for', 'relation', 'extraction', 'and', 'semantic', 'role', 'labeling', '.']","(2, 14)","(10, 87)",7,,,,,,,,,
168,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,1,"In recent years, state-of-the-art performance has been achieved using neural models by incorporating lexical and syntactic features such as part-of-speech tags and dependency trees.","In recent years, state-of-the-art performance has been achieved using neural models by incorporating lexical and syntactic features such as part-of-speech tags and dependency trees.",,,"['In', 'recent', 'years,', 'state-of-the-art', 'performance', 'has', 'been', 'achieved', 'using', 'neural', 'models', 'by', 'incorporating', 'lexical', 'and', 'syntactic', 'features', 'such', 'as', 'part-of-speech', 'tags', 'and', 'dependency', 'trees.']",,,,,,,,,,,,
169,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,2,"In this paper, extensive experiments on datasets for these two tasks show that without using any external features, a simple BERT-based model can achieve state-of-the-art performance.","In this paper , extensive experiments on datasets for these two tasks show that without using any external features , a simple",BERT,-based model can achieve state-of-the-art performance .,"['In', 'this', 'paper', ',', 'extensive', 'experiments', 'on', 'datasets', 'for', 'these', 'two', 'tasks', 'show', 'that', 'without', 'using', 'any', 'external', 'features', ',', 'a', 'simple', 'BERT', '-based', 'model', 'can', 'achieve', 'state-of-the-art', 'performance', '.']","(22, 23)","(126, 130)",0,achieve,['can'],"['any external features , a simple BERT -based model state of - the - art performance', '-']",1.0,2.0,149.0,157.0,17.0,25.0
170,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,3,"To our knowledge, we are the first to successfully apply BERT in this manner.","To our knowledge , we are the first to successfully apply",BERT,in this manner .,"['To', 'our', 'knowledge', ',', 'we', 'are', 'the', 'first', 'to', 'successfully', 'apply', 'BERT', 'in', 'this', 'manner', '.']","(11, 12)","(57, 61)",0,to apply,[],['BERT'],-1.0,0.0,36.0,58.0,36.0,58.0
171,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Abstract,4,Our models provide strong baselines for future research,,Our models,provide strong baselines for future research,"['Our', 'models', 'provide', 'strong', 'baselines', 'for', 'future', 'research']","(0, 2)","(0, 10)",-1,provide,['Our models'],['strong baselines'],1.0,2.0,11.0,19.0,0.0,8.0
172,https://www.semanticscholar.org/paper/Simple-BERT-Models-for-Relation-Extraction-and-Role-Shi-Lin/fddbcabe0fc9be0684855ae3dd059fb525a69e5b,21,Title,0,Simple BERT Models for Relation Extraction and Semantic Role Labeling.,Simple,BERT,Models for Relation Extraction and Semantic Role Labeling .,"['Simple', 'BERT', 'Models', 'for', 'Relation', 'Extraction', 'and', 'Semantic', 'Role', 'Labeling', '.']","(1, 2)","(6, 10)",0,,,,,,,,,
173,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,0,Multi-task learning allows the sharing of useful information between multiple related tasks.,Multi-task learning allows the sharing of useful information between multiple related tasks.,,,"['Multi-task', 'learning', 'allows', 'the', 'sharing', 'of', 'useful', 'information', 'between', 'multiple', 'related', 'tasks.']",,,,,,,,,,,,
174,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,1,"In natural language processing several recent approaches have successfully leveraged unsupervised pre-training on large amounts of data to perform well on various tasks, such as those in the GLUE benchmark.","In natural language processing several recent approaches have successfully leveraged unsupervised pre-training on large amounts of data to perform well on various tasks, such as those in the GLUE benchmark.",,,"['In', 'natural', 'language', 'processing', 'several', 'recent', 'approaches', 'have', 'successfully', 'leveraged', 'unsupervised', 'pre-training', 'on', 'large', 'amounts', 'of', 'data', 'to', 'perform', 'well', 'on', 'various', 'tasks,', 'such', 'as', 'those', 'in', 'the', 'GLUE', 'benchmark.']",,,,,,,,,,,,
175,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,2,These results are based on fine-tuning on each task separately.,These results are based on fine-tuning on each task separately.,,,"['These', 'results', 'are', 'based', 'on', 'fine-tuning', 'on', 'each', 'task', 'separately.']",,,,,,,,,,,,
176,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,3,"We explore the multi-task learning setting for the recent BERT model on the GLUE benchmark, and how to best add task-specific parameters to a pre-trained BERT network, with a high degree of parameter sharing between tasks.",We explore the multi-task learning setting for the recent,BERT,"model on the GLUE benchmark , and how to best add task-specific parameters to a pre-trained BERT network , with a high degree of parameter sharing between tasks .","['We', 'explore', 'the', 'multi-task', 'learning', 'setting', 'for', 'the', 'recent', 'BERT', 'model', 'on', 'the', 'GLUE', 'benchmark', ',', 'and', 'how', 'to', 'best', 'add', 'task-specific', 'parameters', 'to', 'a', 'pre-trained', 'BERT', 'network', ',', 'with', 'a', 'high', 'degree', 'of', 'parameter', 'sharing', 'between', 'tasks', '.']","(9, 10)","(57, 61)",0,explore,['We'],"['the multi - task learning setting for the recent BERT model on the GLUE benchmark ,']",-1.0,0.0,3.0,11.0,3.0,11.0
177,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,3,"We explore the multi-task learning setting for the recent BERT model on the GLUE benchmark, and how to best add task-specific parameters to a pre-trained BERT network, with a high degree of parameter sharing between tasks.","We explore the multi-task learning setting for the recent BERT model on the GLUE benchmark , and how to best add task-specific parameters to a pre-trained",BERT,"network , with a high degree of parameter sharing between tasks .","['We', 'explore', 'the', 'multi-task', 'learning', 'setting', 'for', 'the', 'recent', 'BERT', 'model', 'on', 'the', 'GLUE', 'benchmark', ',', 'and', 'how', 'to', 'best', 'add', 'task-specific', 'parameters', 'to', 'a', 'pre-trained', 'BERT', 'network', ',', 'with', 'a', 'high', 'degree', 'of', 'parameter', 'sharing', 'between', 'tasks', '.']","(26, 27)","(154, 158)",0,add,['and how to best'],"['We explore the multi - task learning setting for the recent BERT model on the GLUE benchmark , task - specific parameters , with a high degree of parameter sharing between tasks .']",-1.0,0.0,111.0,115.0,111.0,115.0
178,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,4,"We introduce new adaptation modules, PALs or `projected attention layers', which use a low-dimensional multi-head attention mechanism, based on the idea that it is important to include layers with inductive biases useful for the input domain.","We introduce new adaptation modules, PALs or `projected attention layers', which use a low-dimensional multi-head attention mechanism, based on the idea that it is important to include layers with inductive biases useful for the input domain.",,,"['We', 'introduce', 'new', 'adaptation', 'modules,', 'PALs', 'or', '`projected', 'attention', ""layers',"", 'which', 'use', 'a', 'low-dimensional', 'multi-head', 'attention', 'mechanism,', 'based', 'on', 'the', 'idea', 'that', 'it', 'is', 'important', 'to', 'include', 'layers', 'with', 'inductive', 'biases', 'useful', 'for', 'the', 'input', 'domain.']",,,,,,,,,,,,
179,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,5,"By using PALs in parallel with BERT layers, we match the performance of fine-tuned BERT on the GLUE benchmark with roughly 7 times fewer parameters, and obtain state-of-the-art results on the Recognizing Textual Entailment dataset",By using PALs in parallel with,BERT,"layers , we match the performance of fine-tuned BERT on the GLUE benchmark with roughly 7 times fewer parameters , and obtain state-of-the-art results on the Recognizing Textual Entailment dataset","['By', 'using', 'PALs', 'in', 'parallel', 'with', 'BERT', 'layers', ',', 'we', 'match', 'the', 'performance', 'of', 'fine-tuned', 'BERT', 'on', 'the', 'GLUE', 'benchmark', 'with', 'roughly', '7', 'times', 'fewer', 'parameters', ',', 'and', 'obtain', 'state-of-the-art', 'results', 'on', 'the', 'Recognizing', 'Textual', 'Entailment', 'dataset']","(6, 7)","(30, 34)",0,using,[],['PALs'],-1.0,0.0,3.0,9.0,3.0,9.0
180,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Abstract,5,"By using PALs in parallel with BERT layers, we match the performance of fine-tuned BERT on the GLUE benchmark with roughly 7 times fewer parameters, and obtain state-of-the-art results on the Recognizing Textual Entailment dataset","By using PALs in parallel with BERT layers , we match the performance of fine-tuned",BERT,"on the GLUE benchmark with roughly 7 times fewer parameters , and obtain state-of-the-art results on the Recognizing Textual Entailment dataset","['By', 'using', 'PALs', 'in', 'parallel', 'with', 'BERT', 'layers', ',', 'we', 'match', 'the', 'performance', 'of', 'fine-tuned', 'BERT', 'on', 'the', 'GLUE', 'benchmark', 'with', 'roughly', '7', 'times', 'fewer', 'parameters', ',', 'and', 'obtain', 'state-of-the-art', 'results', 'on', 'the', 'Recognizing', 'Textual', 'Entailment', 'dataset']","(15, 16)","(83, 87)",0,tuned,['-'],"['BERT on the GLUE benchmark with roughly 7 times fewer parameters , and obtain state - of - the - art results on the Recognizing Textual Entailment dataset']",-1.0,0.0,80.0,86.0,80.0,86.0
181,https://www.semanticscholar.org/paper/BERT-and-PALs%3A-Projected-Attention-Layers-for-in-Stickland-Murray/660d3472d9c3733dedcf911187b234f2b65561b5,22,Title,0,BERT and PALs: Projected Attention Layers for Efficient Adaptation in Multi-Task Learning.,,BERT,and PALs : Projected Attention Layers for Efficient Adaptation in Multi-Task Learning .,"['BERT', 'and', 'PALs', ':', 'Projected', 'Attention', 'Layers', 'for', 'Efficient', 'Adaptation', 'in', 'Multi-Task', 'Learning', '.']","(0, 1)","(0, 4)",0,,,,,,,,,
182,https://www.semanticscholar.org/paper/What-BERT-Is-Not%3A-Lessons-from-a-New-Suite-of-for-Ettinger/a0e49f65b6847437f262c59d0d399255101d0b75,23,Abstract,0,"Pre-training by language modeling has become a popular and successful approach to NLP tasks, but we have yet to understand exactly what linguistic capacities these pre-training processes confer upon models.","Pre-training by language modeling has become a popular and successful approach to NLP tasks, but we have yet to understand exactly what linguistic capacities these pre-training processes confer upon models.",,,"['Pre-training', 'by', 'language', 'modeling', 'has', 'become', 'a', 'popular', 'and', 'successful', 'approach', 'to', 'NLP', 'tasks,', 'but', 'we', 'have', 'yet', 'to', 'understand', 'exactly', 'what', 'linguistic', 'capacities', 'these', 'pre-training', 'processes', 'confer', 'upon', 'models.']",,,,,,,,,,,,
183,https://www.semanticscholar.org/paper/What-BERT-Is-Not%3A-Lessons-from-a-New-Suite-of-for-Ettinger/a0e49f65b6847437f262c59d0d399255101d0b75,23,Abstract,1,"In this paper we introduce a suite of diagnostics drawn from human language experiments, which allow us to ask targeted questions about information used by language models for generating predictions in context.","In this paper we introduce a suite of diagnostics drawn from human language experiments, which allow us to ask targeted questions about information used by language models for generating predictions in context.",,,"['In', 'this', 'paper', 'we', 'introduce', 'a', 'suite', 'of', 'diagnostics', 'drawn', 'from', 'human', 'language', 'experiments,', 'which', 'allow', 'us', 'to', 'ask', 'targeted', 'questions', 'about', 'information', 'used', 'by', 'language', 'models', 'for', 'generating', 'predictions', 'in', 'context.']",,,,,,,,,,,,
