,split_0,split_1,split_2,c_senttype,c_sentparts,c_subj_full,c_subj_split,c_subj_span0,c_subj_span1,c_subj_cspan0,c_subj_cspan1,c_subj_allspans,c_verb_full,c_verb_split,c_verb_span0,c_verb_span1,c_verb_cspan0,c_verb_cspan1,c_verb_allspans,c_subj_list,c_verb_list,d_averb,d_averb_s,d_averb_o,d_averb_relation,d_averb_split,d_averb_span0,d_averb_span1,d_averb_cspan0,d_averb_cspan1,d_root,d_root_full,d_root_s,d_root_o,d_root_split,d_root_span0,d_root_span1,d_root_cspan0,d_root_cspan1,fverb,fword,d_apos,d_apos_w,URL,ID,Type,Index,Text,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index
156,"Conventional KGEs often suffer from limited knowledge representation, which causes less accuracy especially when training on sparse knowledge graphs.",,,S,"['NP', 'ADVP', 'VP', '.']",Conventional KGEs,0.0,0.0,17.0,0.0,17.0,"[(0, 12), (13, 17)]",suffer,0.0,24.0,30.0,24.0,30.0,"[(24, 30)]","['Conventional', 'KGEs']",['suffer'],,,,,,,,,,KGEs,KGEs,[],[],0,13,18,13,18,,,,,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,1,"Conventional KGEs often suffer from limited knowledge representation, which causes less accuracy especially when training on sparse knowledge graphs.","['Conventional', 'KGEs', 'often', 'suffer', 'from', 'limited', 'knowledge', 'representation,', 'which', 'causes', 'less', 'accuracy', 'especially', 'when', 'training', 'on', 'sparse', 'knowledge', 'graphs.']",,,
157,"To remedy this, we present Pretrain-KGEs, a training framework for learning better knowledgeable entity and relation embeddings, leveraging the abundant linguistic knowledge from pretrained language models.",,,S,"['S', ',', 'NP', 'VP', '.']",we,0.0,17.0,19.0,17.0,19.0,"[(17, 19)]",present,0.0,20.0,27.0,20.0,27.0,"[(20, 27)]",['we'],"['remedy', 'present']",,,,,,,,,,present,present,"['To', 'we', 'remedy this ,']","['Pretrain - KGEs , a training framework for learning better knowledgeable entity and relation embeddings , leveraging the abundant linguistic knowledge from pretrained language models .']",0,20,28,20,28,,,,,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,2,"To remedy this, we present Pretrain-KGEs, a training framework for learning better knowledgeable entity and relation embeddings, leveraging the abundant linguistic knowledge from pretrained language models.","['To', 'remedy', 'this,', 'we', 'present', 'Pretrain-KGEs,', 'a', 'training', 'framework', 'for', 'learning', 'better', 'knowledgeable', 'entity', 'and', 'relation', 'embeddings,', 'leveraging', 'the', 'abundant', 'linguistic', 'knowledge', 'from', 'pretrained', 'language', 'models.']",,,
158,"Specifically, we propose a unified approach in which we first learn entity and relation representations via pretrained language models and use the representations to initialize entity and relation embeddings for training KGE models.",,,S,"['ADVP', ',', 'NP', 'VP', '.']",we,0.0,15.0,17.0,15.0,17.0,"[(15, 17)]",propose,0.0,18.0,25.0,18.0,25.0,"[(18, 25)]",['we'],['propose'],,,,,,,,,,propose,propose,"['we', 'Specifically .']","['a unified approach', 'in', 'which we first learn entity and relation representations via pretrained language models and use the representations to initialize entity and relation embeddings for training KGE models']",0,18,26,18,26,,,,,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,3,"Specifically, we propose a unified approach in which we first learn entity and relation representations via pretrained language models and use the representations to initialize entity and relation embeddings for training KGE models.","['Specifically,', 'we', 'propose', 'a', 'unified', 'approach', 'in', 'which', 'we', 'first', 'learn', 'entity', 'and', 'relation', 'representations', 'via', 'pretrained', 'language', 'models', 'and', 'use', 'the', 'representations', 'to', 'initialize', 'entity', 'and', 'relation', 'embeddings', 'for', 'training', 'KGE', 'models.']",,,
159,Our proposed method is model agnostic in the sense that it can be applied to any variant of KGE models.,,,S,"['NP', 'VP', '.']",method,0.0,13.0,19.0,13.0,19.0,"[(13, 19)]",is,0.0,20.0,22.0,20.0,22.0,"[(20, 22)]",['method'],['is'],,,,,,,,,,model,is model,['Our proposed method'],"['agnostic in the sense that it can be applied to any variant of KGE models', '.']",0,20,29,20,29,,,,,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,4,Our proposed method is model agnostic in the sense that it can be applied to any variant of KGE models.,"['Our', 'proposed', 'method', 'is', 'model', 'agnostic', 'in', 'the', 'sense', 'that', 'it', 'can', 'be', 'applied', 'to', 'any', 'variant', 'of', 'KGE', 'models.']",,,
160,"Experimental results show that our method can consistently improve results and achieve state-of-the-art performance using different KGE models such as TransE and QuatE, across four benchmark KG datasets in link prediction and triplet classification tasks.",,,S,"['NP', 'VP', '.']",Experimental results,0.0,0.0,20.0,0.0,20.0,"[(0, 12), (13, 20)]",show,0.0,21.0,25.0,21.0,25.0,"[(21, 25)]","['Experimental', 'results']",['show'],,,,,,,,,,results,results,['Experimental'],"['show that our method can consistently improve results and achieve state - of - the - art performance using different KGE models such as TransE and QuatE , across four benchmark KG datasets in link prediction and triplet classification tasks .']",0,13,21,13,21,,,,,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,5,"Experimental results show that our method can consistently improve results and achieve state-of-the-art performance using different KGE models such as TransE and QuatE, across four benchmark KG datasets in link prediction and triplet classification tasks.","['Experimental', 'results', 'show', 'that', 'our', 'method', 'can', 'consistently', 'improve', 'results', 'and', 'achieve', 'state-of-the-art', 'performance', 'using', 'different', 'KGE', 'models', 'such', 'as', 'TransE', 'and', 'QuatE,', 'across', 'four', 'benchmark', 'KG', 'datasets', 'in', 'link', 'prediction', 'and', 'triplet', 'classification', 'tasks.']",,,
161,Pretrain-KGEs: Learning Knowledge Representation from Pretrained Models for Knowledge Graph Embeddings.,,,NP,"['NP', 'HYPH', 'NP', ':', 'NP', '.']",Pretrain KGEs Knowledge Representation,0.0,0.0,51.0,0.0,51.0,"[(0, 8), (11, 15), (27, 36), (37, 51)]",,,,,,,[],"['Pretrain', 'KGEs', 'Knowledge', 'Representation']",[],,,,,,,,,,KGEs,KGEs,"['Pretrain', '-']",[': Learning Knowledge Representation from Pretrained Models for Knowledge Graph Embeddings .'],0,11,16,11,16,,,,,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Title,0,Pretrain-KGEs: Learning Knowledge Representation from Pretrained Models for Knowledge Graph Embeddings.,"['Pretrain-KGEs:', 'Learning', 'Knowledge', 'Representation', 'from', 'Pretrained', 'Models', 'for', 'Knowledge', 'Graph', 'Embeddings.']",,,
162,"As single-task accuracy on individual language and image tasks has improved substantially in the last few years, the long-term goal of a generally skilled agent that can both see and talk becomes more feasible to explore.",,,S,"['IN', 'ADJP', 'HYPH', 'S', ',', 'NP', 'VP', '.']",the goal,0.0,116.0,136.0,116.0,136.0,"[(116, 119), (132, 136)]",becomes,0.0,193.0,200.0,193.0,200.0,"[(193, 200)]","['task', 'accuracy', 'the', 'goal']","['has', 'improved', 'becomes']",,,,,,,,,,task,task,"['As', 'single']","['accuracy on individual language and image tasks has improved substantially in the last few years , the long - term goal of a generally skilled agent that can both see and talk becomes more feasible to explore .']",0,12,17,12,17,,,,,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,0,"As single-task accuracy on individual language and image tasks has improved substantially in the last few years, the long-term goal of a generally skilled agent that can both see and talk becomes more feasible to explore.","['As', 'single-task', 'accuracy', 'on', 'individual', 'language', 'and', 'image', 'tasks', 'has', 'improved', 'substantially', 'in', 'the', 'last', 'few', 'years,', 'the', 'long-term', 'goal', 'of', 'a', 'generally', 'skilled', 'agent', 'that', 'can', 'both', 'see', 'and', 'talk', 'becomes', 'more', 'feasible', 'to', 'explore.']",,,
163,"In this work, we focus on leveraging individual language and image tasks, along with resources that incorporate both vision and language towards that objective.",,,S,"['PP', ',', 'NP', 'VP', '.']",we,0.0,15.0,17.0,15.0,17.0,"[(15, 17)]",focus,0.0,18.0,23.0,18.0,23.0,"[(18, 23)]",['we'],['focus'],,,,,,,,,,focus,focus,['we'],[],0,18,24,18,24,,,,,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,1,"In this work, we focus on leveraging individual language and image tasks, along with resources that incorporate both vision and language towards that objective.","['In', 'this', 'work,', 'we', 'focus', 'on', 'leveraging', 'individual', 'language', 'and', 'image', 'tasks,', 'along', 'with', 'resources', 'that', 'incorporate', 'both', 'vision', 'and', 'language', 'towards', 'that', 'objective.']",,,
164,We design an architecture that combines state-of-the-art,Transformer,and ResNeXt modules fed into a novel attentive multimodal module to produce a combined model trained on many tasks .,S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",design,0.0,3.0,9.0,3.0,9.0,"[(3, 9)]",['We'],['design'],combines,['that'],['state -'],-1.0,0.0,31.0,40.0,31.0,40.0,architecture,architecture,[],['that combines state - of - the - art Transformer and ResNeXt modules fed into a novel attentive multimodal module to produce a combined model trained on many tasks .'],0,13,26,13,26,fed,and,"['PROPN', 'NOUN', 'ADP']","['Transformer', 'art', 'of']",https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,2,We design an architecture that combines state-of-the-art Transformer and ResNeXt modules fed into a novel attentive multimodal module to produce a combined model trained on many tasks.,"['We', 'design', 'an', 'architecture', 'that', 'combines', 'state-of-the-art', 'Transformer', 'and', 'ResNeXt', 'modules', 'fed', 'into', 'a', 'novel', 'attentive', 'multimodal', 'module', 'to', 'produce', 'a', 'combined', 'model', 'trained', 'on', 'many', 'tasks', '.']","(7, 8)","(56, 67)",0.0
165,"We provide a thorough analysis of the components of the model , and",transfer,"performance when training on one , some , or all of the tasks .",S,"['NP', 'VP', '.']",We,0.0,0.0,2.0,0.0,2.0,"[(0, 2)]",provide,0.0,3.0,10.0,3.0,10.0,"[(3, 10)]",['We'],['provide'],provide,['We'],"['a thorough analysis of the components of the model , and transfer performance when training on one , some , or all of the tasks']",-1.0,0.0,3.0,11.0,3.0,11.0,provide,provide,['We'],"['a thorough analysis of the components of the model , and transfer performance when training on one , some , or all of the tasks']",0,3,11,3,11,,performance,"['NOUN', 'NOUN', 'PUNCT']","['transfer', 'performance', ',']",https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,3,"We provide a thorough analysis of the components of the model, and transfer performance when training on one, some, or all of the tasks.","['We', 'provide', 'a', 'thorough', 'analysis', 'of', 'the', 'components', 'of', 'the', 'model', ',', 'and', 'transfer', 'performance', 'when', 'training', 'on', 'one', ',', 'some', ',', 'or', 'all', 'of', 'the', 'tasks', '.']","(13, 14)","(67, 75)",0.0
166,"Our final models provide a single system that obtains good results on all vision and language tasks considered, and improves the state-of-the-art in image-grounded conversational applications.",,,S,"['NP', 'VP', '.']",final models,0.0,4.0,16.0,4.0,16.0,"[(4, 9), (10, 16)]",provide,0.0,17.0,24.0,17.0,24.0,"[(17, 24)]","['final', 'models']",['provide'],,,,,,,,,,provide,provide,['Our final models'],"['a single system that obtains good results on all vision and language tasks considered ,', 'and improves the state - of - the - art in image - grounded conversational applications .']",0,17,25,17,25,,,,,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,4,"Our final models provide a single system that obtains good results on all vision and language tasks considered, and improves the state-of-the-art in image-grounded conversational applications.","['Our', 'final', 'models', 'provide', 'a', 'single', 'system', 'that', 'obtains', 'good', 'results', 'on', 'all', 'vision', 'and', 'language', 'tasks', 'considered,', 'and', 'improves', 'the', 'state-of-the-art', 'in', 'image-grounded', 'conversational', 'applications.']",,,
167,All-in-One Image-Grounded Conversational Agents.,,,FRAG,"['NP', 'HYPH', 'IN', 'HYPH', 'NP', 'HYPH', 'NP', '.']",Image Conversational Agents,0.0,15.0,53.0,15.0,53.0,"[(15, 20), (32, 46), (47, 53)]",,,,,,,[],"['Image', 'Conversational', 'Agents']",[],,,,,,,,,,in,in,"['All', '-']","['-', 'One', 'Image - Grounded Conversational Agents']",0,6,9,6,9,,,,,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Title,0,All-in-One Image-Grounded Conversational Agents.,"['All-in-One', 'Image-Grounded', 'Conversational', 'Agents.']",,,
168,Recent work in language modeling demonstrates that training large,transformer,models advances the state of the art in Natural Language Processing applications .,S,"['NP', 'VP', '.']",Recent work,0.0,0.0,11.0,0.0,11.0,"[(0, 6), (7, 11)]",demonstrates,0.0,33.0,45.0,33.0,45.0,"[(33, 45)]","['Recent', 'work']",['demonstrates'],advances,"['training', 'large transformer models']",['the state of the art in Natural Language Processing applications'],1.0,2.0,85.0,94.0,7.0,16.0,demonstrates,demonstrates,"['Recent', 'work in', 'language modeling']",['.'],0,33,46,33,46,advances,models,"['ADJ', 'NOUN', 'VERB']","['transformer', 'models', 'advances']",https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,0,Recent work in language modeling demonstrates that training large transformer models advances the state of the art in Natural Language Processing applications.,"['Recent', 'work', 'in', 'language', 'modeling', 'demonstrates', 'that', 'training', 'large', 'transformer', 'models', 'advances', 'the', 'state', 'of', 'the', 'art', 'in', 'Natural', 'Language', 'Processing', 'applications', '.']","(9, 10)","(65, 76)",0.0
169,"However, very large models can be quite difficult to train due to memory constraints.",,,S,"['ADVP', ',', 'NP', 'VP', '.']",models,0.0,21.0,27.0,21.0,27.0,"[(21, 27)]",can be,0.0,28.0,34.0,28.0,34.0,"[(28, 31), (32, 34)]",['models'],"['can', 'be']",,,,,,,,,,difficult,can be difficult,"['However', ', very large models', 'quite']","['to train due to memory constraints', '.']",0,28,51,28,51,,,,,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,1,"However, very large models can be quite difficult to train due to memory constraints.","['However,', 'very', 'large', 'models', 'can', 'be', 'quite', 'difficult', 'to', 'train', 'due', 'to', 'memory', 'constraints.']",,,
170,"In this work , we present our techniques for training very large",transformer,"models and implement a simple , efficient intra-layer model parallel approach that enables training transformer models with billions of parameters .",S,"['PP', ',', 'NP', 'VP', '.']",we,0.0,15.0,17.0,15.0,17.0,"[(15, 17)]",present,0.0,18.0,25.0,18.0,25.0,"[(18, 25)]",['we'],['present'],training,[],['very large transformer models'],-1.0,0.0,45.0,54.0,45.0,54.0,approach,approach,[],[],2,148,157,71,80,implement,models,"['ADJ', 'NOUN', 'VERB']","['transformer', 'models', 'training']",https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,2,"In this work, we present our techniques for training very large transformer models and implement a simple, efficient intra-layer model parallel approach that enables training transformer models with billions of parameters.","['In', 'this', 'work', ',', 'we', 'present', 'our', 'techniques', 'for', 'training', 'very', 'large', 'transformer', 'models', 'and', 'implement', 'a', 'simple', ',', 'efficient', 'intra-layer', 'model', 'parallel', 'approach', 'that', 'enables', 'training', 'transformer', 'models', 'with', 'billions', 'of', 'parameters', '.']","(12, 13)","(64, 75)",0.0
