,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,group,group2
183,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,2,"In visual reasoning tasks, such as image question answering, transfer learning is more complex.","In visual reasoning tasks, such as image question answering,",transfer learning,is more complex.,"['In', 'visual', 'reasoning', 'tasks,', 'such', 'as', 'image', 'question', 'answering,', 'transfer', 'learning', 'is', 'more', 'complex.']","(9, 11)","['NOUN', 'NOUN', 'NOUN']","['answering', 'question', 'image']"
184,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,2,"In visual reasoning tasks, such as image question answering, transfer learning is more complex.","In visual reasoning tasks, such as image question answering,",transfer,learning is more complex.,"['In', 'visual', 'reasoning', 'tasks,', 'such', 'as', 'image', 'question', 'answering,', 'transfer', 'learning', 'is', 'more', 'complex.']","(9, 10)","['NOUN', 'NOUN', 'NOUN']","['transfer', 'answering', 'question']"
185,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,3,"In addition to transferring the capability to recognize visual features, we also expect to transfer the system's ability to reason.",In addition to,transferring,"the capability to recognize visual features, we also expect to transfer the system's ability to reason.","['In', 'addition', 'to', 'transferring', 'the', 'capability', 'to', 'recognize', 'visual', 'features,', 'we', 'also', 'expect', 'to', 'transfer', 'the', ""system's"", 'ability', 'to', 'reason.']","(3, 4)","['VERB', 'ADP', 'NOUN']","['transferring', 'to', 'addition']"
186,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,4,"Moreover, for video data, temporal reasoning adds another dimension.","Moreover, for video data, temporal reasoning adds another dimension.",,,"['Moreover,', 'for', 'video', 'data,', 'temporal', 'reasoning', 'adds', 'another', 'dimension.']",,,
187,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,5,"In this work, we formalize these unique aspects of transfer learning and propose a theoretical framework for visual reasoning, exemplified by the well-established CLEVR and COG datasets.","In this work, we formalize these unique aspects of",transfer learning,"and propose a theoretical framework for visual reasoning, exemplified by the well-established CLEVR and COG datasets.","['In', 'this', 'work,', 'we', 'formalize', 'these', 'unique', 'aspects', 'of', 'transfer', 'learning', 'and', 'propose', 'a', 'theoretical', 'framework', 'for', 'visual', 'reasoning,', 'exemplified', 'by', 'the', 'well-established', 'CLEVR', 'and', 'COG', 'datasets.']","(9, 11)","['ADP', 'NOUN', 'VERB']","['of', 'aspects', 'formalize']"
188,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,5,"In this work, we formalize these unique aspects of transfer learning and propose a theoretical framework for visual reasoning, exemplified by the well-established CLEVR and COG datasets.","In this work, we formalize these unique aspects of",transfer,"learning and propose a theoretical framework for visual reasoning, exemplified by the well-established CLEVR and COG datasets.","['In', 'this', 'work,', 'we', 'formalize', 'these', 'unique', 'aspects', 'of', 'transfer', 'learning', 'and', 'propose', 'a', 'theoretical', 'framework', 'for', 'visual', 'reasoning,', 'exemplified', 'by', 'the', 'well-established', 'CLEVR', 'and', 'COG', 'datasets.']","(9, 10)","['NOUN', 'ADP', 'NOUN']","['transfer', 'of', 'aspects']"
189,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,6,"Furthermore, we introduce a new, end-to-end differentiable recurrent model (SAMNet), which shows state-of-the-art accuracy and better performance in transfer learning on both datasets.","Furthermore, we introduce a new, end-to-end differentiable recurrent model (SAMNet), which shows state-of-the-art accuracy and better performance in",transfer learning,on both datasets.,"['Furthermore,', 'we', 'introduce', 'a', 'new,', 'end-to-end', 'differentiable', 'recurrent', 'model', '(SAMNet),', 'which', 'shows', 'state-of-the-art', 'accuracy', 'and', 'better', 'performance', 'in', 'transfer', 'learning', 'on', 'both', 'datasets.']","(18, 20)","['NOUN', 'ADP', 'NOUN']","['transfer', 'in', 'performance']"
190,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,6,"Furthermore, we introduce a new, end-to-end differentiable recurrent model (SAMNet), which shows state-of-the-art accuracy and better performance in transfer learning on both datasets.","Furthermore, we introduce a new, end-to-end differentiable recurrent model (SAMNet), which shows state-of-the-art accuracy and better performance in",transfer,learning on both datasets.,"['Furthermore,', 'we', 'introduce', 'a', 'new,', 'end-to-end', 'differentiable', 'recurrent', 'model', '(SAMNet),', 'which', 'shows', 'state-of-the-art', 'accuracy', 'and', 'better', 'performance', 'in', 'transfer', 'learning', 'on', 'both', 'datasets.']","(18, 19)","['NOUN', 'ADP', 'NOUN']","['transfer', 'in', 'performance']"
191,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,7,The improved performance of SAMNet stems from its capability to decouple the abstract multi-step reasoning from the length of the sequence and its selective attention enabling to store only the question-relevant objects in the external memory.,The improved performance of SAMNet stems from its capability to decouple the abstract multi-step reasoning from the length of the sequence and its selective attention enabling to store only the question-relevant objects in the external memory.,,,"['The', 'improved', 'performance', 'of', 'SAMNet', 'stems', 'from', 'its', 'capability', 'to', 'decouple', 'the', 'abstract', 'multi-step', 'reasoning', 'from', 'the', 'length', 'of', 'the', 'sequence', 'and', 'its', 'selective', 'attention', 'enabling', 'to', 'store', 'only', 'the', 'question-relevant', 'objects', 'in', 'the', 'external', 'memory.']",,,
192,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Title,0,Transfer Learning in Visual and Relational Reasoning.,,Transfer Learning,in Visual and Relational Reasoning.,"['Transfer', 'Learning', 'in', 'Visual', 'and', 'Relational', 'Reasoning.']","(0, 2)",['NOUN'],['Transfer']
193,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Title,0,Transfer Learning in Visual and Relational Reasoning.,,Transfer,Learning in Visual and Relational Reasoning.,"['Transfer', 'Learning', 'in', 'Visual', 'and', 'Relational', 'Reasoning.']","(0, 1)",['NOUN'],['Transfer']
194,https://www.semanticscholar.org/paper/Resolving-the-Scope-of-Speculation-and-Negation-Britto-Khandelwal/d3bcf04ea083d0e71955822df73b9c00d2499db6,23,Abstract,0,"Speculation is a naturally occurring phenomena in textual data, forming an integral component of many systems, especially in the biomedical information retrieval domain.","Speculation is a naturally occurring phenomena in textual data, forming an integral component of many systems, especially in the biomedical information retrieval domain.",,,"['Speculation', 'is', 'a', 'naturally', 'occurring', 'phenomena', 'in', 'textual', 'data,', 'forming', 'an', 'integral', 'component', 'of', 'many', 'systems,', 'especially', 'in', 'the', 'biomedical', 'information', 'retrieval', 'domain.']",,,
195,https://www.semanticscholar.org/paper/Resolving-the-Scope-of-Speculation-and-Negation-Britto-Khandelwal/d3bcf04ea083d0e71955822df73b9c00d2499db6,23,Abstract,1,Previous work addressing cue detection and scope resolution (the two subtasks of speculation detection) have ranged from rule-based systems to deep learning-based approaches.,Previous work addressing cue detection and scope resolution (the two subtasks of speculation detection) have ranged from rule-based systems to deep learning-based approaches.,,,"['Previous', 'work', 'addressing', 'cue', 'detection', 'and', 'scope', 'resolution', '(the', 'two', 'subtasks', 'of', 'speculation', 'detection)', 'have', 'ranged', 'from', 'rule-based', 'systems', 'to', 'deep', 'learning-based', 'approaches.']",,,
196,https://www.semanticscholar.org/paper/Resolving-the-Scope-of-Speculation-and-Negation-Britto-Khandelwal/d3bcf04ea083d0e71955822df73b9c00d2499db6,23,Abstract,2,"In this paper, we apply three popular transformer-based architectures, BERT, XLNet and RoBERTa to this task, on two publicly available datasets, BioScope Corpus and SFU Review Corpus, reporting substantial improvements over previously reported results (by at least 0.29 F1 points on cue detection and 4.27 F1 points on scope resolution).","In this paper, we apply three popular",transformer-based,"architectures, BERT, XLNet and RoBERTa to this task, on two publicly available datasets, BioScope Corpus and SFU Review Corpus, reporting substantial improvements over previously reported results (by at least 0.29 F1 points on cue detection and 4.27 F1 points on scope resolution).","['In', 'this', 'paper,', 'we', 'apply', 'three', 'popular', 'transformer-based', 'architectures,', 'BERT,', 'XLNet', 'and', 'RoBERTa', 'to', 'this', 'task,', 'on', 'two', 'publicly', 'available', 'datasets,', 'BioScope', 'Corpus', 'and', 'SFU', 'Review', 'Corpus,', 'reporting', 'substantial', 'improvements', 'over', 'previously', 'reported', 'results', '(by', 'at', 'least', '0.29', 'F1', 'points', 'on', 'cue', 'detection', 'and', '4.27', 'F1', 'points', 'on', 'scope', 'resolution).']","(7, 8)",['ADJ'],['popular']
197,https://www.semanticscholar.org/paper/Resolving-the-Scope-of-Speculation-and-Negation-Britto-Khandelwal/d3bcf04ea083d0e71955822df73b9c00d2499db6,23,Abstract,3,"We also experiment with joint training of the model on multiple datasets, which outperforms the single dataset training approach by a good margin.","We also experiment with joint training of the model on multiple datasets, which outperforms the single dataset training approach by a good margin.",,,"['We', 'also', 'experiment', 'with', 'joint', 'training', 'of', 'the', 'model', 'on', 'multiple', 'datasets,', 'which', 'outperforms', 'the', 'single', 'dataset', 'training', 'approach', 'by', 'a', 'good', 'margin.']",,,
198,https://www.semanticscholar.org/paper/Resolving-the-Scope-of-Speculation-and-Negation-Britto-Khandelwal/d3bcf04ea083d0e71955822df73b9c00d2499db6,23,Abstract,4,"We observe that XLNet consistently outperforms BERT and RoBERTa, contrary to results on other benchmark datasets.","We observe that XLNet consistently outperforms BERT and RoBERTa, contrary to results on other benchmark datasets.",,,"['We', 'observe', 'that', 'XLNet', 'consistently', 'outperforms', 'BERT', 'and', 'RoBERTa,', 'contrary', 'to', 'results', 'on', 'other', 'benchmark', 'datasets.']",,,
199,https://www.semanticscholar.org/paper/Resolving-the-Scope-of-Speculation-and-Negation-Britto-Khandelwal/d3bcf04ea083d0e71955822df73b9c00d2499db6,23,Abstract,5,"To confirm this observation, we apply XLNet and RoBERTa to negation detection and scope resolution, reporting state-of-the-art results on negation scope resolution for the BioScope Corpus (increase of 3.16 F1 points on the BioScope Full Papers, 0.06 F1 points on the BioScope Abstracts) and the SFU Review Corpus (increase of 0.3 F1 points).","To confirm this observation, we apply XLNet and RoBERTa to negation detection and scope resolution, reporting state-of-the-art results on negation scope resolution for the BioScope Corpus (increase of 3.16 F1 points on the BioScope Full Papers, 0.06 F1 points on the BioScope Abstracts) and the SFU Review Corpus (increase of 0.3 F1 points).",,,"['To', 'confirm', 'this', 'observation,', 'we', 'apply', 'XLNet', 'and', 'RoBERTa', 'to', 'negation', 'detection', 'and', 'scope', 'resolution,', 'reporting', 'state-of-the-art', 'results', 'on', 'negation', 'scope', 'resolution', 'for', 'the', 'BioScope', 'Corpus', '(increase', 'of', '3.16', 'F1', 'points', 'on', 'the', 'BioScope', 'Full', 'Papers,', '0.06', 'F1', 'points', 'on', 'the', 'BioScope', 'Abstracts)', 'and', 'the', 'SFU', 'Review', 'Corpus', '(increase', 'of', '0.3', 'F1', 'points).']",,,
200,https://www.semanticscholar.org/paper/Resolving-the-Scope-of-Speculation-and-Negation-Britto-Khandelwal/d3bcf04ea083d0e71955822df73b9c00d2499db6,23,Title,0,Resolving the Scope of Speculation and Negation using Transformer-Based Architectures.,Resolving the Scope of Speculation and Negation using,Transformer-Based,Architectures.,"['Resolving', 'the', 'Scope', 'of', 'Speculation', 'and', 'Negation', 'using', 'Transformer-Based', 'Architectures.']","(8, 9)","['VERB', 'PROPN']","['using', 'Negation']"
201,https://www.semanticscholar.org/paper/Heterogeneous-Graph-Transformer-Hu-Dong/0ca7d8c3250d43d14fdde46bf6fc299654d861ef,24,Abstract,0,Recent years have witnessed the emerging success of graph neural networks (GNNs) for modeling structured data.,Recent years have witnessed the emerging success of graph neural networks (GNNs) for modeling structured data.,,,"['Recent', 'years', 'have', 'witnessed', 'the', 'emerging', 'success', 'of', 'graph', 'neural', 'networks', '(GNNs)', 'for', 'modeling', 'structured', 'data.']",,,
202,https://www.semanticscholar.org/paper/Heterogeneous-Graph-Transformer-Hu-Dong/0ca7d8c3250d43d14fdde46bf6fc299654d861ef,24,Abstract,1,"However, most GNNs are designed for homogeneous graphs, in which all nodes and edges belong to the same types, making it infeasible to represent heterogeneous structures.","However, most GNNs are designed for homogeneous graphs, in which all nodes and edges belong to the same types, making it infeasible to represent heterogeneous structures.",,,"['However,', 'most', 'GNNs', 'are', 'designed', 'for', 'homogeneous', 'graphs,', 'in', 'which', 'all', 'nodes', 'and', 'edges', 'belong', 'to', 'the', 'same', 'types,', 'making', 'it', 'infeasible', 'to', 'represent', 'heterogeneous', 'structures.']",,,
