,text,src,Type,misc,ID,ann_section,ann_source,class
3928,triglyceride/HDL-C ratio,10,Abstract,ss_o,21211686,test,gold,o
3929,atheroma progression,10,Abstract,ss_o,21211686,test,gold,o
3930,diabetic patients .,10,Abstract,hl_p,21211686,test,gold,p
3931,pioglitazone,10,Abstract,hl_i,21211686,test,gold,i
3932,triglyceride/HDL-C ratio,10,Abstract,hl_o,21211686,test,gold,o
3933,atheroma progression,10,Abstract,hl_o,21211686,test,gold,o
3934,diabetic patients with coronary artery disease .,11,Abstract,ss_p,21211686,test,gold,p
3935,diabetic patients with coronary artery disease .,11,Abstract,hl_p,21211686,test,gold,p
3936,diabetic patients :,0,Title,ss_p,21211686,test,gold,p
3937,pioglitazone,0,Title,ss_i,21211686,test,gold,i
3938,( Pioglitazone,0,Title,ss_i,21211686,test,gold,i
3939,triglyceride/high-density lipoprotein cholesterol ratio,0,Title,ss_o,21211686,test,gold,o
3940,progression of coronary atherosclerosis,0,Title,ss_o,21211686,test,gold,o
3941,diabetic patients,0,Title,hl_p,21211686,test,gold,p
3942,pioglitazone,0,Title,hl_i,21211686,test,gold,i
3943,triglyceride/high-density lipoprotein cholesterol ratio,0,Title,hl_o,21211686,test,gold,o
3944,coronary atherosclerosis,0,Title,hl_o,21211686,test,gold,o
3945,step frequency,0,Abstract,ss_o,21393467,test,gold,o
3949,perturbations to treadmill walking,4,Abstract,ss_i,21393467,test,gold,i
3950,perturbations to treadmill walking,4,Abstract,hl_i,21393467,test,gold,i
3951,human step frequency adjustments,5,Abstract,ss_o,21393467,test,gold,o
3952,quite quickly,5,Abstract,ss_o,21393467,test,gold,o
3953,human step frequency adjustments,5,Abstract,hl_o,21393467,test,gold,o
3954,smaller amplitude,6,Abstract,ss_o,21393467,test,gold,o
3955,tens of seconds,6,Abstract,ss_o,21393467,test,gold,o
3959,preferred step frequency,10,Abstract,ss_o,21393467,test,gold,o
3960,human,0,Title,ss_p,21393467,test,gold,p
3961,human,0,Title,hl_p,21393467,test,gold,p
3962,chlorhexidine ( CHX ),0,Abstract,ss_i,21491990,test,gold,i
3963,"clinical , microbiologic , and serologic effects",0,Abstract,ss_o,21491990,test,gold,o
3964,chlorhexidine ( CHX ),0,Abstract,hl_i,21491990,test,gold,i
3965,clinical,0,Abstract,hl_o,21491990,test,gold,o
3966,microbiologic,0,Abstract,hl_o,21491990,test,gold,o
3967,serologic effects,0,Abstract,hl_o,21491990,test,gold,o
3968,Twenty-four patients presenting with ≥12 teeth with probing depth ( PD ) ≥5 mm and bleeding on probing,1,Abstract,ss_p,21491990,test,gold,p
3969,Twenty-four patients,1,Abstract,hl_p,21491990,test,gold,p
3970,"prophylaxis , CHX chips ( test ) or placebo",2,Abstract,ss_i,21491990,test,gold,i
3971,placebo,2,Abstract,hl_i,21491990,test,gold,i
3973,PD ≥5 mm .,4,Abstract,ss_o,21491990,test,gold,o
3974,Parameters,5,Abstract,ss_o,21491990,test,gold,o
3975,treatment .,5,Abstract,ss_o,21491990,test,gold,o
3976,Subgingival,6,Abstract,ss_o,21491990,test,gold,o
3977,treatment .,6,Abstract,ss_o,21491990,test,gold,o
3978,"Periodontal pathogens Aggregatibacter actinomycetemcomitans , Porphyromonas gingivalis , Prevotella intermedia , Tannerella forsythia , and Treponema",7,Abstract,ss_o,21491990,test,gold,o
3979,analyzed .,7,Abstract,ss_o,21491990,test,gold,o
3980,Serum levels of high sensitive C-reactive and lipopolysaccharide-binding,8,Abstract,ss_o,21491990,test,gold,o
3981,changes of the parameters,9,Abstract,ss_o,21491990,test,gold,o
3982,tested by Mann-Whitney,9,Abstract,ss_o,21491990,test,gold,o
3983,RESULTS All clinical and serologic parameters,10,Abstract,ss_o,21491990,test,gold,o
3984,difference in clinical attachment level,11,Abstract,ss_o,21491990,test,gold,o
3985,clinical attachment level ( CAL ),11,Abstract,hl_o,21491990,test,gold,o
3986,treatment with,12,Abstract,ss_i,21491990,test,gold,i
3987,"a greater reduction of the microorganisms of the "" red",12,Abstract,ss_o,21491990,test,gold,o
3988,"reduction of the microorganisms of the "" red",12,Abstract,hl_o,21491990,test,gold,o
3989,treatment of chronic periodontitis,13,Abstract,ss_p,21491990,test,gold,p
3990,The use of,13,Abstract,ss_i,21491990,test,gold,i
3991,SRP improved,13,Abstract,ss_o,21491990,test,gold,o
3992,reduced the subgingival microorganisms of the red,13,Abstract,ss_o,21491990,test,gold,o
3993,subgingival microorganisms of the red,13,Abstract,hl_o,21491990,test,gold,o
3994,chronic periodontitis :,0,Title,ss_p,21491990,test,gold,p
3995,chlorhexidine,0,Title,ss_i,21491990,test,gold,i
3996,chronic periodontitis :,0,Title,hl_p,21491990,test,gold,p
3997,chlorhexidine,0,Title,hl_i,21491990,test,gold,i
3999,chimney woodstove,1,Abstract,ss_i,21669557,test,gold,i
4000,chimney woodstove,1,Abstract,hl_i,21669557,test,gold,i
4001,stove intervention,2,Abstract,ss_i,21669557,test,gold,i
4002,open fire,2,Abstract,ss_i,21669557,test,gold,i
4003,ST-segment depression,2,Abstract,ss_o,21669557,test,gold,o
4004,heart rate variability ( HRV ) .,2,Abstract,ss_o,21669557,test,gold,o
4005,stove intervention,2,Abstract,hl_i,21669557,test,gold,i
4006,open fire,2,Abstract,hl_i,21669557,test,gold,i
4007,ST-segment depression,2,Abstract,hl_o,21669557,test,gold,o
4008,heart rate variability ( HRV ) .,2,Abstract,hl_o,21669557,test,gold,o
4009,stove,3,Abstract,ss_i,21669557,test,gold,i
4010,open fires,3,Abstract,ss_i,21669557,test,gold,i
4011,chimney stoves,3,Abstract,ss_i,21669557,test,gold,i
4012,stove,3,Abstract,hl_i,21669557,test,gold,i
4013,open fires,3,Abstract,hl_i,21669557,test,gold,i
4014,chimney stoves,3,Abstract,hl_i,21669557,test,gold,i
4015,"49 intervention and 70 control women 38-84 years of age , and 55 control subjects were also assessed after receiving stoves .",4,Abstract,ss_p,21669557,test,gold,p
4016,stoves .,4,Abstract,ss_i,21669557,test,gold,i
4017,Electrocardiogram sessions,4,Abstract,ss_o,21669557,test,gold,o
4018,49,4,Abstract,hl_p,21669557,test,gold,p
4019,70,4,Abstract,hl_p,21669557,test,gold,p
4020,38-84 years of age,4,Abstract,hl_p,21669557,test,gold,p
4021,55,4,Abstract,hl_p,21669557,test,gold,p
4022,stoves .,4,Abstract,hl_i,21669557,test,gold,i
4023,HRV and ST-segment values,5,Abstract,ss_o,21669557,test,gold,o
4024,HRV and ST-segment values,5,Abstract,hl_o,21669557,test,gold,o
4025,ST-segment depression was defined as an average value below -1.00 mm .,6,Abstract,ss_o,21669557,test,gold,o
4026,ST-segment depression,6,Abstract,hl_o,21669557,test,gold,o
4027,Personal fine PM [ aerodynamic diameter ≤ 2.5 μm ( PM₂.₅ ] exposures,7,Abstract,ss_o,21669557,test,gold,o
4028,before each electrocardiogram,7,Abstract,ss_o,21669557,test,gold,o
4029,RESULTS PM₂.₅,8,Abstract,ss_o,21669557,test,gold,o
4030,"the trial , the stove",9,Abstract,ss_i,21669557,test,gold,i
4031,0.08-0.90 ) for ST-segment,9,Abstract,ss_o,21669557,test,gold,o
4033,associated,11,Abstract,ss_o,21669557,test,gold,o
4034,CONCLUSIONS The stove,12,Abstract,ss_i,21669557,test,gold,i
4035,of nonspecific ST-segment,12,Abstract,ss_o,21669557,test,gold,o
4036,Guatemala,0,Title,ss_p,21669557,test,gold,p
4037,ST-segment depression,0,Title,ss_o,21669557,test,gold,o
4038,ST-segment depression,0,Title,hl_o,21669557,test,gold,o
4039,with type 1 diabetes ( T1D ),0,Abstract,ss_p,21718094,test,gold,p
4040,starting insulin pump,0,Abstract,ss_i,21718094,test,gold,i
4041,daily insulin,0,Abstract,ss_i,21718094,test,gold,i
4042,the efficacy,0,Abstract,ss_o,21718094,test,gold,o
4043,type 1 diabetes ( T1D ),0,Abstract,hl_p,21718094,test,gold,p
4044,"in 24 patients , 8-18 years old , with newly diagnosed T1D",1,Abstract,ss_p,21718094,test,gold,p
4045,comparing MDI,1,Abstract,ss_i,21718094,test,gold,i
4046,subcutaneous insulin therapy ( pump therapy ),1,Abstract,ss_i,21718094,test,gold,i
4047,24,1,Abstract,hl_p,21718094,test,gold,p
4048,8-18 years old,1,Abstract,hl_p,21718094,test,gold,p
4049,newly diagnosed T1D,1,Abstract,hl_p,21718094,test,gold,p
4050,insulin therapy ( pump therapy ),1,Abstract,hl_i,21718094,test,gold,i
4051,.,2,Abstract,ss_o,21718094,test,gold,o
4052,"Preservation of insulin secretion , measured by mixed-meal-stimulated C-peptide secretion",3,Abstract,ss_o,21718094,test,gold,o
4053,Preservation of insulin secretion,3,Abstract,hl_o,21718094,test,gold,o
4054,by mixed-meal-stimulated C-peptide secretion,3,Abstract,hl_o,21718094,test,gold,o
4055,"in glycosylated hemoglobin ( HbA1c ) , continuous glucose sensor data , insulin utilization , anthropometric measures , and patient satisfaction with therapy",4,Abstract,ss_o,21718094,test,gold,o
4056,"glycosylated hemoglobin ( HbA1c ) , continuous glucose sensor data , insulin utilization , anthropometric measures , and patient satisfaction",4,Abstract,hl_o,21718094,test,gold,o
4057,of pump therapy,5,Abstract,ss_i,21718094,test,gold,i
4058,higher mixed-meal tolerance test-stimulated C-peptide values,5,Abstract,ss_o,21718094,test,gold,o
4059,mixed-meal tolerance,5,Abstract,hl_o,21718094,test,gold,o
4060,C-peptide values,5,Abstract,hl_o,21718094,test,gold,o
4061,in insulin,6,Abstract,ss_i,21718094,test,gold,i
4062,improved glycemic control,6,Abstract,ss_o,21718094,test,gold,o
4063,mean HbA1c ),6,Abstract,ss_o,21718094,test,gold,o
4064,greater satisfaction,6,Abstract,ss_o,21718094,test,gold,o
4065,glycemic control,6,Abstract,hl_o,21718094,test,gold,o
4066,of insulin pump therapy,7,Abstract,ss_i,21718094,test,gold,i
4067,improved glycemic control,7,Abstract,ss_o,21718094,test,gold,o
4068,improved patient satisfaction,7,Abstract,ss_o,21718094,test,gold,o
4069,insulin pump therapy,7,Abstract,hl_i,21718094,test,gold,i
4070,glycemic control,7,Abstract,hl_o,21718094,test,gold,o
4071,preserve residual β-cell function,8,Abstract,ss_o,21718094,test,gold,o
4072,in type 1 diabetes,0,Title,ss_p,21718094,test,gold,p
4073,Insulin pump,0,Title,ss_i,21718094,test,gold,i
4074,glycemic control and pancreatic β-cell function,0,Title,ss_o,21718094,test,gold,o
4075,type 1 diabetes,0,Title,hl_p,21718094,test,gold,p
4076,Insulin pump,0,Title,hl_i,21718094,test,gold,i
4077,glycemic control,0,Title,hl_o,21718094,test,gold,o
4078,pancreatic β-cell function,0,Title,hl_o,21718094,test,gold,o
4079,endometriosis ( EMs ) -related infertility patients .,0,Abstract,ss_p,21866656,test,gold,p
4080,laparoscopic surgery,0,Abstract,ss_i,21866656,test,gold,i
4081,Quyu Jiedu Recipe ( QYJDR ),0,Abstract,ss_i,21866656,test,gold,i
4082,clinical efficacy,0,Abstract,ss_o,21866656,test,gold,o
4083,endometriosis ( EMs ) -related infertility patients .,0,Abstract,hl_p,21866656,test,gold,p
4084,laparoscopic surgery,0,Abstract,hl_i,21866656,test,gold,i
4085,Quyu Jiedu Recipe ( QYJDR ),0,Abstract,hl_i,21866656,test,gold,i
4086,clinical efficacy,0,Abstract,hl_o,21866656,test,gold,o
4087,130 EMs-related infertility patients of blood stasis and toxin accumulation syndrome diagnosed and treated by laparoscopic surgery,1,Abstract,ss_p,21866656,test,gold,p
4088,130 EMs-related infertility patients,1,Abstract,hl_p,21866656,test,gold,p
4089,blood stasis and toxin accumulation syndrome diagnosed and treated by laparoscopic surgery,1,Abstract,hl_p,21866656,test,gold,p
4090,progesterone,2,Abstract,ss_i,21866656,test,gold,i
4091,progesterone,2,Abstract,hl_i,21866656,test,gold,i
4092,QYJDR,3,Abstract,ss_i,21866656,test,gold,i
4093,QYJDR,3,Abstract,hl_i,21866656,test,gold,i
4094,laparoscopic surgery,3,Abstract,hl_i,21866656,test,gold,i
4095,pregnancy rate within one year after laparoscopic surgery,4,Abstract,ss_o,21866656,test,gold,o
4096,pregnancy rate,4,Abstract,hl_o,21866656,test,gold,o
4097,"Chinese medicine syndrome integrals , serum endometrium antibody ( EMAb ) and cancer antigen 125 ( CA125 ) levels",5,Abstract,ss_o,21866656,test,gold,o
4098,"Chinese medicine syndrome integrals , serum endometrium antibody ( EMAb ) and cancer antigen 125 ( CA125 ) levels",5,Abstract,hl_o,21866656,test,gold,o
4099,pregnancy rate,6,Abstract,ss_o,21866656,test,gold,o
4100,pregnancy rate,6,Abstract,hl_o,21866656,test,gold,o
4101,Chinese medicine syndrome integral,7,Abstract,ss_o,21866656,test,gold,o
4102,Chinese medicine syndrome integral,7,Abstract,hl_o,21866656,test,gold,o
4103,Chinese medicine syndrome integral,8,Abstract,ss_o,21866656,test,gold,o
4104,Chinese medicine syndrome integral,8,Abstract,hl_o,21866656,test,gold,o
4105,integral,9,Abstract,ss_o,21866656,test,gold,o
4106,serum EMAb,10,Abstract,ss_o,21866656,test,gold,o
4107,serum EMAb,10,Abstract,hl_o,21866656,test,gold,o
4108,serum CA125 level,11,Abstract,ss_o,21866656,test,gold,o
4109,serum CA125 level,11,Abstract,hl_o,21866656,test,gold,o
4112,EMs patients of blood stasis and toxin accumulation syndrome,14,Abstract,ss_p,21866656,test,gold,p
4113,laparoscopic surgery,14,Abstract,ss_i,21866656,test,gold,i
4114,QYJDR,14,Abstract,ss_i,21866656,test,gold,i
4115,clinical symptoms,14,Abstract,ss_o,21866656,test,gold,o
4116,blood stasis and toxin accumulation syndrome,14,Abstract,ss_o,21866656,test,gold,o
4117,negative conversion of EMAb,14,Abstract,ss_o,21866656,test,gold,o
4118,serum CA125 levels,14,Abstract,ss_o,21866656,test,gold,o
4119,clinical pregnancy rate .,14,Abstract,ss_o,21866656,test,gold,o
4120,laparoscopic surgery,14,Abstract,hl_i,21866656,test,gold,i
4121,QYJDR,14,Abstract,hl_i,21866656,test,gold,i
4122,blood stasis,14,Abstract,hl_o,21866656,test,gold,o
4123,toxin accumulation syndrome,14,Abstract,hl_o,21866656,test,gold,o
4124,negative conversion of EMAb,14,Abstract,hl_o,21866656,test,gold,o
4125,serum CA125 levels,14,Abstract,hl_o,21866656,test,gold,o
4126,clinical pregnancy rate .,14,Abstract,hl_o,21866656,test,gold,o
4127,EMs-related infertility .,15,Abstract,ss_p,21866656,test,gold,p
4128,QYJDR,15,Abstract,ss_i,21866656,test,gold,i
4129,QYJDR,15,Abstract,hl_i,21866656,test,gold,i
4130,endometriosis-related infertility patients,0,Title,ss_p,21866656,test,gold,p
4131,laparoscopic surgery,0,Title,ss_i,21866656,test,gold,i
4132,quyu jiedu recipe ],0,Title,ss_i,21866656,test,gold,i
4133,endometriosis-related infertility patients,0,Title,hl_p,21866656,test,gold,p
4134,laparoscopic surgery,0,Title,hl_i,21866656,test,gold,i
4135,quyu jiedu recipe ],0,Title,hl_i,21866656,test,gold,i
4136,patients with moderate to severe congestive heart failure .,0,Abstract,ss_p,2188766,test,gold,p
4137,flosequinan,0,Abstract,ss_i,2188766,test,gold,i
4138,long-term effect,0,Abstract,ss_o,2188766,test,gold,o
4139,clinical course,0,Abstract,ss_o,2188766,test,gold,o
4140,patients with moderate to severe congestive heart failure .,0,Abstract,hl_p,2188766,test,gold,p
4141,flosequinan,0,Abstract,hl_i,2188766,test,gold,i
4142,long-term effect,0,Abstract,hl_o,2188766,test,gold,o
4143,Seventeen patients on chronic digitalis and diuretic therapy,1,Abstract,ss_p,2188766,test,gold,p
4144,flosequinan,1,Abstract,ss_i,2188766,test,gold,i
4145,placebo,1,Abstract,ss_i,2188766,test,gold,i
4146,Seventeen patients on chronic digitalis and diuretic therapy,1,Abstract,hl_p,2188766,test,gold,p
4147,flosequinan,1,Abstract,hl_i,2188766,test,gold,i
4148,placebo,1,Abstract,hl_i,2188766,test,gold,i
4149,"Changes in symptomatology , exercise performance , and left ventricular function",2,Abstract,ss_o,2188766,test,gold,o
4150,symptomatology,2,Abstract,hl_o,2188766,test,gold,o
4151,exercise performance,2,Abstract,hl_o,2188766,test,gold,o
4152,left ventricular function,2,Abstract,hl_o,2188766,test,gold,o
4153,flosequinan-treated,3,Abstract,ss_i,2188766,test,gold,i
4154,symptom scores and functional classification,3,Abstract,ss_o,2188766,test,gold,o
4155,symptom scores,3,Abstract,hl_o,2188766,test,gold,o
4156,functional classification,3,Abstract,hl_o,2188766,test,gold,o
4157,Flosequinan,4,Abstract,ss_i,2188766,test,gold,i
4158,maximal exercise capacity .,4,Abstract,ss_o,2188766,test,gold,o
4159,Flosequinan,4,Abstract,hl_i,2188766,test,gold,i
4160,maximal exercise capacity .,4,Abstract,hl_o,2188766,test,gold,o
4161,flosequinan,5,Abstract,ss_i,2188766,test,gold,i
4162,resting heart rate,5,Abstract,ss_o,2188766,test,gold,o
4163,left ventricular systolic function .,5,Abstract,ss_o,2188766,test,gold,o
4164,flosequinan,5,Abstract,hl_i,2188766,test,gold,i
4165,resting heart rate,5,Abstract,hl_o,2188766,test,gold,o
4166,left ventricular systolic function .,5,Abstract,hl_o,2188766,test,gold,o
4167,patients with moderate to severe chronic heart failure .,6,Abstract,ss_p,2188766,test,gold,p
4168,flosequinan,6,Abstract,ss_i,2188766,test,gold,i
4169,patients with moderate to severe chronic heart failure .,6,Abstract,hl_p,2188766,test,gold,p
4170,flosequinan,6,Abstract,hl_i,2188766,test,gold,i
4172,congestive heart failure .,0,Title,ss_p,2188766,test,gold,p
4173,flosequinan,0,Title,ss_i,2188766,test,gold,i
4174,congestive heart failure .,0,Title,hl_p,2188766,test,gold,p
4175,flosequinan,0,Title,hl_i,2188766,test,gold,i
4176,physiotherapy,0,Abstract,ss_i,21896676,test,gold,i
4177,physiotherapy,0,Abstract,hl_i,21896676,test,gold,i
4178,physiotherapy service,1,Abstract,ss_i,21896676,test,gold,i
4179,"rate of hospital admission , rate of re-presentation to the ED , visits to community healthcare practitioners , return to usual work/home/leisure activities and patient satisfaction .",1,Abstract,ss_o,21896676,test,gold,o
4180,physiotherapy service,1,Abstract,hl_i,21896676,test,gold,i
4181,rate of hospital admission,1,Abstract,hl_o,21896676,test,gold,o
4182,rate of re-presentation to the ED,1,Abstract,hl_o,21896676,test,gold,o
4183,visits to community healthcare practitioners,1,Abstract,hl_o,21896676,test,gold,o
4184,return to usual work/home/leisure activities,1,Abstract,hl_o,21896676,test,gold,o
4185,patient satisfaction,1,Abstract,hl_o,21896676,test,gold,o
4187,"The sample comprised 186 patients ( mean age 70 years , 123 ( 66 % ) female patients , 130 ( 70 % ) trauma ) who were referred for physiotherapy assessment/intervention .",3,Abstract,ss_p,21896676,test,gold,p
4188,physiotherapy assessment/intervention .,3,Abstract,ss_i,21896676,test,gold,i
4189,186,3,Abstract,hl_p,21896676,test,gold,p
4190,mean age 70 years,3,Abstract,hl_p,21896676,test,gold,p
4191,123,3,Abstract,hl_p,21896676,test,gold,p
4192,female,3,Abstract,hl_p,21896676,test,gold,p
4193,130,3,Abstract,hl_p,21896676,test,gold,p
4194,trauma,3,Abstract,hl_p,21896676,test,gold,p
4195,referred for physiotherapy assessment/intervention,3,Abstract,hl_p,21896676,test,gold,p
4196,physiotherapy assessment/intervention,3,Abstract,hl_i,21896676,test,gold,i
4199,physiotherapy,6,Abstract,ss_i,21896676,test,gold,i
4200,physiotherapy assessment/intervention .,6,Abstract,ss_i,21896676,test,gold,i
4201,physiotherapy,6,Abstract,hl_i,21896676,test,gold,i
4202,physiotherapy assessment/intervention,6,Abstract,hl_i,21896676,test,gold,i
4203,physiotherapy,7,Abstract,ss_i,21896676,test,gold,i
4204,rate of admission to hospital,7,Abstract,ss_o,21896676,test,gold,o
4205,rate of re-presentation to the ED,7,Abstract,ss_o,21896676,test,gold,o
